,class,operation,time
1617,blind,verify,127
1618,blind,verify,98
1619,blind,verify,144
1620,blind,verify,71
1621,blind,verify,149
1622,blind,verify,38
1623,blind,verify,160
1624,blind,verify,99
1625,blind,verify,121
1626,blind,verify,111
1627,blind,verify,155
1628,blind,verify,137
1629,blind,verify,116
1630,blind,verify,100
1631,blind,verify,210
1632,blind,verify,182
1633,blind,verify,281
1634,blind,verify,257
1635,blind,verify,102
1636,blind,verify,244
1637,blind,verify,48
1638,blind,verify,205
1639,blind,verify,94
1640,blind,verify,156
1641,blind,verify,214
1642,blind,verify,146
1643,blind,verify,227
1644,blind,verify,181
1645,blind,verify,142
1646,blind,verify,201
1647,blind,verify,23
1648,blind,verify,17
1649,blind,verify,59
1650,blind,verify,175
1651,blind,verify,183
1652,blind,verify,258
1653,blind,verify,117
1654,blind,verify,68
1655,blind,verify,45
1656,blind,verify,41
1657,blind,verify,107
1658,blind,verify,209
1659,blind,verify,52
1660,blind,verify,208
1661,blind,verify,60
1662,blind,verify,141
1663,blind,verify,20
1664,smart-prl,sign,150
1665,smart-prl,sign,149
1666,smart-prl,sign,149
1667,smart-prl,sign,150
1668,smart-prl,sign,149
1669,smart-prl,sign,150
1670,smart-prl,sign,149
1671,smart-prl,sign,149
1672,smart-prl,sign,150
1673,smart-prl,sign,147
1674,smart-prl,sign,149
1675,smart-prl,sign,46
1676,smart-prl,sign,149
1677,smart-prl,sign,146
1678,smart-prl,sign,146
1679,smart-prl,sign,147
1680,smart-prl,sign,146
1681,smart-prl,sign,84
1682,smart-prl,sign,150
1683,smart-prl,sign,148
1684,smart-prl,sign,146
1685,smart-prl,sign,150
1686,smart-prl,sign,104
1687,smart-prl,sign,146
1688,smart-prl,sign,150
1689,smart-prl,sign,148
1690,smart-prl,sign,149
1691,smart-prl,sign,112
1692,smart-prl,sign,146
1693,smart-prl,sign,149
1694,smart-prl,sign,149
1695,smart-prl,sign,146
1696,smart-prl,sign,148
1697,smart-prl,sign,149
1698,smart-prl,sign,94
1699,smart-prl,sign,147
1700,smart-prl,sign,10
1701,smart-prl,sign,119
1702,smart-prl,sign,146
1703,smart-prl,sign,147
1704,smart-prl,sign,147
1705,smart-prl,sign,148
1706,smart-prl,sign,147
1707,smart-prl,sign,26
1708,smart-prl,sign,25
1709,smart-prl,sign,147
1710,smart-prl,sign,147
1711,smart-prl,sign,148
1712,smart-prl,sign,137
1713,smart-prl,sign,148
1714,smart-prl,sign,146
1715,smart-prl,sign,149
1716,smart-prl,sign,148
1717,smart-prl,sign,78
1718,smart-prl,sign,148
1719,smart-prl,sign,84
1720,smart-prl,sign,149
1721,smart-prl,sign,146
1722,smart-prl,sign,149
1723,smart-prl,sign,112
1724,smart-prl,sign,145
1725,smart-prl,sign,139
1726,smart-prl,sign,148
1727,smart-prl,sign,148
1728,smart-prl,sign,147
1729,smart-prl,sign,150
1730,smart-prl,sign,147
1731,smart-prl,sign,148
1732,smart-prl,sign,149
1733,smart-prl,sign,150
1734,smart-prl,sign,149
1735,smart-prl,sign,150
1736,smart-prl,sign,149
1737,smart-prl,sign,150
1738,smart-prl,sign,21
1739,smart-prl,sign,147
1740,smart-prl,sign,145
1741,smart-prl,sign,149
1742,smart-prl,sign,146
1743,smart-prl,sign,60
1744,smart-prl,sign,148
1745,smart-prl,sign,146
1746,smart-prl,sign,117
1747,smart-prl,sign,148
1748,smart-prl,sign,150
1749,smart-prl,sign,149
1750,smart-prl,sign,149
1751,smart-prl,sign,144
1752,smart-prl,sign,150
1753,smart-prl,sign,147
1754,smart-prl,sign,148
1755,smart-prl,sign,145
1756,smart-prl,sign,147
1757,smart-prl,sign,149
1758,smart-prl,sign,150
1759,smart-prl,sign,107
1760,smart-prl,sign,57
1761,smart-prl,sign,149
1762,smart-prl,sign,146
1763,smart-prl,sign,148
1764,smart-prl,sign,150
1765,smart-prl,sign,146
1766,smart-prl,sign,150
1767,smart-prl,sign,145
1768,smart-prl,sign,149
1769,smart-prl,sign,148
1770,smart-prl,sign,148
1771,smart-prl,sign,18
1772,smart-prl,sign,150
1773,smart-prl,sign,32
1774,smart-prl,sign,25
1775,smart-prl,sign,146
1776,smart-prl,sign,148
1777,smart-prl,sign,149
1778,smart-prl,sign,149
1779,smart-prl,sign,150
1780,smart-prl,sign,148
1781,smart-prl,sign,148
1782,smart-prl,sign,101
1783,smart-prl,sign,150
1784,smart-prl,sign,146
1785,smart-prl,sign,150
1786,smart-prl,sign,149
1787,smart-prl,sign,146
1788,smart-prl,sign,148
1789,smart-prl,sign,148
1790,smart-prl,sign,146
1791,smart-prl,sign,147
1792,smart-prl,sign,149
1793,smart-prl,sign,148
1794,smart-prl,sign,150
1795,smart-prl,sign,150
1796,smart-prl,sign,146
1797,smart-prl,sign,147
1798,smart-prl,sign,149
1799,smart-prl,sign,150
1800,smart-prl,sign,149
1801,smart-prl,sign,150
1802,smart-prl,sign,149
1803,smart-prl,sign,149
1804,smart-prl,sign,148
1805,smart-prl,sign,148
1806,smart-prl,sign,150
1807,smart-prl,sign,148
1808,smart-prl,sign,149
1809,smart-prl,sign,148
1810,smart-prl,sign,147
1811,smart-prl,sign,148
1812,smart-prl,sign,150
1813,smart-prl,sign,149
1814,smart-prl,sign,128
1815,smart-prl,sign,95
1816,smart-prl,sign,148
1817,smart-prl,sign,142
1818,smart-prl,sign,149
1819,smart-prl,sign,148
1820,smart-prl,sign,150
1821,smart-prl,sign,149
1822,smart-prl,sign,149
1823,smart-prl,sign,145
1824,smart-prl,sign,150
1825,smart-prl,sign,147
1826,smart-prl,sign,119
1827,smart-prl,sign,147
1828,smart-prl,sign,150
1829,smart-prl,sign,110
1830,smart-prl,sign,149
1831,smart-prl,sign,148
1832,smart-prl,sign,146
1833,smart-prl,sign,149
1834,smart-prl,sign,150
1835,smart-prl,sign,149
1836,smart-prl,sign,150
1837,smart-prl,sign,150
1838,smart-prl,sign,149
1839,smart-prl,sign,150
1840,smart-prl,sign,146
1841,smart-prl,sign,149
1842,smart-prl,sign,147
1843,smart-prl,sign,148
1844,smart-prl,sign,105
1845,smart-prl,sign,150
1846,smart-prl,sign,36
1847,smart-prl,sign,149
1848,smart-prl,sign,149
1849,smart-prl,sign,149
1850,smart-prl,sign,150
1851,smart-prl,sign,149
1852,smart-prl,sign,149
1853,smart-prl,sign,148
1854,smart-prl,sign,146
1855,smart-prl,sign,147
1856,smart-prl,sign,7
1857,smart-prl,sign,149
1858,smart-prl,sign,146
1859,smart-prl,sign,145
1860,smart-prl,sign,148
1861,smart-prl,sign,146
1862,smart-prl,sign,149
1863,smart-prl,sign,147
1864,smart-prl,sign,148
1865,smart-prl,sign,149
1866,smart-prl,sign,149
1867,smart-prl,sign,147
1868,smart-prl,sign,147
1869,smart-prl,sign,150
1870,smart-prl,sign,145
1871,smart-prl,sign,148
1872,smart-prl,sign,147
1873,smart-prl,sign,150
1874,smart-prl,sign,144
1875,smart-prl,sign,145
1876,smart-prl,sign,145
1877,smart-prl,sign,145
1878,smart-prl,sign,144
1879,smart-prl,sign,150
1880,smart-prl,sign,149
1881,smart-prl,sign,105
1882,smart-prl,sign,149
1883,smart-prl,sign,100
1884,smart-prl,sign,150
1885,smart-prl,sign,144
1886,smart-prl,sign,148
1887,smart-prl,sign,149
1888,smart-prl,sign,149
1889,smart-prl,verify,132
1890,smart-prl,verify,137
1891,smart-prl,verify,140
1892,smart-prl,verify,130
1893,smart-prl,verify,136
1894,smart-prl,verify,110
1895,smart-prl,verify,122
1896,smart-prl,verify,112
1897,smart-prl,verify,276
1898,smart-prl,verify,92
1899,smart-prl,verify,82
1900,smart-prl,verify,63
1901,smart-prl,verify,137
1902,smart-prl,verify,100
1903,smart-prl,verify,202
1904,smart-prl,verify,121
1905,smart-prl,verify,114
1906,smart-prl,verify,84
1907,smart-prl,verify,165
1908,smart-prl,verify,137
1909,smart-prl,verify,222
1910,smart-prl,verify,97
1911,smart-prl,verify,124
1912,smart-prl,verify,107
1913,smart-prl,verify,42
1914,smart-prl,verify,57
1915,smart-prl,verify,31
1916,smart-prl,verify,157
1917,smart-prl,verify,133
1918,smart-prl,verify,229
1919,smart-prl,verify,108
1920,smart-prl,verify,140
1921,smart-prl,verify,79
1922,smart-prl,verify,3
1923,smart-prl,verify,140
1924,smart-prl,verify,134
1925,smart-prl,verify,124
1926,smart-prl,verify,131
1927,smart-prl,verify,195
1928,smart-prl,verify,142
1929,smart-prl,verify,65
1930,smart-prl,verify,147
1931,smart-prl,verify,77
1932,smart-prl,verify,147
1933,smart-prl,verify,138
1934,smart-prl,verify,132
1935,smart-prl,verify,115
1936,smart-prl,verify,5
1937,smart-prl,verify,129
1938,smart-prl,verify,219
1939,smart-prl,verify,122
1940,smart-prl,verify,22
1941,smart-prl,verify,26
1942,smart-prl,verify,135
1943,smart-prl,verify,126
1944,smart-prl,verify,13
1945,smart-prl,verify,135
1946,smart-prl,verify,91
1947,smart-prl,verify,115
1948,smart-prl,verify,194
1949,smart-prl,verify,134
1950,smart-prl,verify,177
1951,smart-prl,verify,174
1952,smart-prl,verify,125
1953,smart-prl,verify,144
1954,smart-prl,verify,65
1955,smart-prl,verify,193
1956,smart-prl,verify,129
1957,smart-prl,verify,141
1958,smart-prl,verify,143
1959,smart-prl,verify,135
1960,smart-prl,verify,125
1961,smart-prl,verify,120
1962,smart-prl,verify,115
1963,smart-prl,verify,139
1964,smart-prl,verify,120
1965,smart-prl,verify,264
1966,smart-prl,verify,135
1967,smart-prl,verify,91
1968,smart-prl,verify,168
1969,smart-prl,verify,150
1970,smart-prl,verify,96
1971,smart-prl,verify,119
1972,smart-prl,verify,266
1973,smart-prl,verify,135
1974,smart-prl,verify,103
1975,smart-prl,verify,96
1976,smart-prl,verify,236
1977,smart-prl,verify,129
1978,smart-prl,verify,5
1979,smart-prl,verify,144
1980,smart-prl,verify,82
1981,smart-prl,verify,148
1982,smart-prl,verify,110
1983,smart-prl,verify,81
1984,smart-prl,verify,135
1985,smart-prl,verify,121
1986,smart-prl,verify,141
1987,smart-prl,verify,131
1988,smart-prl,verify,125
1989,smart-prl,verify,145
1990,smart-prl,verify,118
1991,smart-prl,verify,123
1992,smart-prl,verify,136
1993,smart-prl,verify,101
1994,smart-prl,verify,207
1995,smart-prl,verify,151
1996,smart-prl,verify,117
1997,smart-prl,verify,99
1998,smart-prl,verify,120
1999,smart-prl,verify,178
2000,smart-prl,verify,123
2001,smart-prl,verify,110
2002,smart-prl,verify,64
2003,smart-prl,verify,123
2004,smart-prl,verify,113
2005,smart-prl,verify,133
2006,smart-prl,verify,124
2007,smart-prl,verify,140
2008,smart-prl,verify,111
2009,smart-prl,verify,200
2010,smart-prl,verify,127
2011,smart-prl,verify,139
2012,smart-prl,verify,103
2013,smart-prl,verify,103
2014,smart-prl,verify,129
2015,smart-prl,verify,131
2016,smart-prl,verify,113
2017,smart-prl,verify,18
2018,smart-prl,verify,106
2019,smart-prl,verify,113
2020,smart-prl,verify,142
2021,smart-prl,verify,185
2022,smart-prl,verify,93
2023,smart-prl,verify,226
2024,smart-prl,verify,259
2025,smart-prl,verify,132
2026,smart-prl,verify,58
2027,smart-prl,verify,136
2028,smart-prl,verify,147
2029,smart-prl,verify,129
2030,smart-prl,verify,141
2031,smart-prl,verify,142
2032,smart-prl,verify,121
2033,smart-prl,verify,109
2034,smart-prl,verify,136
2035,smart-prl,verify,1
2036,smart-prl,verify,182
2037,smart-prl,verify,133
2038,smart-prl,verify,91
2039,smart-prl,verify,3
2040,smart-prl,verify,132
2041,smart-prl,verify,139
2042,smart-prl,verify,102
2043,smart-prl,verify,247
2044,smart-prl,verify,134
2045,smart-prl,verify,41
2046,smart-prl,verify,115
2047,smart-prl,verify,122
2048,smart-prl,verify,143
2049,smart-prl,verify,135
2050,smart-prl,verify,136
2051,smart-prl,verify,203
2052,smart-prl,verify,115
2053,smart-prl,verify,142
2054,smart-prl,verify,144
2055,smart-prl,verify,103
2056,smart-prl,verify,108
2057,smart-prl,verify,100
2058,smart-prl,verify,131
2059,smart-prl,verify,117
2060,smart-prl,verify,99
2061,smart-prl,verify,123
2062,smart-prl,verify,91
2063,smart-prl,verify,147
2064,smart-prl,verify,4
2065,smart-prl,verify,204
2066,smart-prl,verify,137
2067,smart-prl,verify,92
2068,smart-prl,verify,243
2069,smart-prl,verify,24
2070,smart-prl,verify,124
2071,smart-prl,verify,42
2072,smart-prl,verify,105
2073,smart-prl,verify,132
2074,smart-prl,verify,139
2075,smart-prl,verify,119
2076,smart-prl,verify,130
2077,smart-prl,verify,112
2078,smart-prl,verify,55
2079,smart-prl,verify,98
2080,smart-prl,verify,109
2081,smart-prl,verify,248
2082,smart-prl,verify,134
2083,smart-prl,verify,121
2084,smart-prl,verify,139
2085,smart-prl,verify,143
2086,smart-prl,verify,142
2087,smart-prl,verify,95
2088,smart-prl,verify,180
2089,smart-prl,verify,132
2090,smart-prl,verify,109
2091,smart-prl,verify,124
2092,smart-prl,verify,129
2093,smart-prl,verify,115
2094,smart-prl,verify,120
2095,smart-prl,verify,111
2096,smart-prl,verify,138
2097,smart-prl,verify,141
2098,smart-prl,verify,175
2099,smart-prl,verify,239
2100,smart-prl,verify,119
2101,smart-prl,verify,109
2102,smart-prl,verify,138
2103,smart-prl,verify,288
2104,smart-prl,verify,118
2105,smart-prl,verify,116
2106,smart-prl,verify,57
2107,smart-prl,verify,119
2108,smart-prl,verify,61
2109,smart-prl,verify,38
2110,smart-prl,verify,197
2111,smart-prl,verify,119
2112,smart-prl,verify,252
2113,smart-prl,verify,184
2114,smart-prl,verify,70
2115,smart-prl,verify,134
2116,smart-prl,verify,53
2117,smart-prl,verify,255
2118,smart-prl,verify,111
2119,smart-prl,verify,118
2120,smart-prl,verify,126
2121,smart-prl,verify,116
2122,smart-prl,verify,108
2123,smart-prl,verify,15
2124,smart-prl,verify,127
2125,smart-prl,verify,188
2126,smart-prl,verify,130
2127,smart-prl,verify,141
2128,smart-prl,verify,113
2129,smart-prl,verify,102
2130,smart-prl,verify,140
2131,smart-prl,verify,136
2132,smart-prl,verify,128
2133,smart-prl,verify,122
2134,smart-prl,verify,52
2135,smart-prl,verify,37
2136,smart-prl,verify,133
2137,smart-prl,verify,132
2138,smart-prl,verify,105
2139,smart-prl,verify,190
2140,smart-prl,verify,95
2141,smart-prl,verify,144
2142,smart-prl,verify,120
2143,smart-prl,verify,114
2144,smart-prl,verify,140
2145,smart-prl,verify,118
