,class,operation,time
2028,smart-prl,verify,17
2029,smart-prl,verify,17
2030,smart-prl,verify,12
2031,smart-prl,verify,31
2032,smart-prl,verify,18
2033,smart-prl,verify,21
2034,smart-prl,verify,19
2035,smart-prl,verify,20
2036,smart-prl,verify,23
2037,smart-prl,verify,22
2038,smart-prl,verify,24
2039,smart-prl,verify,14
2040,smart-prl,verify,14
2041,smart-prl,verify,21
2042,smart-prl,verify,21
2043,smart-prl,verify,25
2044,smart-prl,verify,15
2045,smart-prl,verify,20
2046,smart-prl,verify,16
2047,smart-prl,verify,15
2048,smart-prl,verify,21
2049,smart-prl,verify,18
2050,smart-prl,verify,21
2051,smart-prl,verify,31
2052,smart-prl,verify,22
2053,smart-prl,verify,29
2054,smart-prl,verify,20
2055,smart-prl,verify,18
2056,smart-prl,verify,17
2057,smart-prl,verify,24
2058,smart-prl,verify,29
2059,smart-prl,verify,30
2060,smart-prl,verify,25
2061,smart-prl,verify,18
2062,smart-prl,verify,24
2063,smart-prl,verify,16
2064,smart-prl,verify,19
2065,smart-prl,verify,18
2066,smart-prl,verify,20
2067,smart-prl,verify,13
2068,smart-prl,verify,2
2069,smart-prl,verify,24
2070,smart-prl,verify,7
2071,smart-prl,verify,18
2072,smart-prl,verify,29
2073,smart-prl,verify,16
2074,smart-prl,verify,18
2075,smart-prl,verify,15
2076,smart-prl,verify,23
2077,smart-prl,verify,26
2078,smart-prl,verify,24
2079,smart-prl,verify,22
2080,smart-prl,verify,20
2081,smart-prl,verify,20
2082,smart-prl,verify,27
2083,smart-prl,verify,28
2084,smart-prl,verify,14
2085,smart-prl,verify,26
2086,smart-prl,verify,27
2087,smart-prl,verify,17
2088,smart-prl,verify,13
2089,smart-prl,verify,22
2090,smart-prl,verify,14
2091,smart-prl,verify,13
2092,smart-prl,verify,2
2093,smart-prl,verify,22
2094,smart-prl,verify,31
2095,smart-prl,verify,21
2096,smart-prl,verify,18
2097,smart-prl,verify,18
2098,smart-prl,verify,14
2099,smart-prl,verify,9
2100,smart-prl,verify,18
2101,smart-prl,verify,16
2102,smart-prl,verify,21
2103,smart-prl,verify,4
2104,smart-prl,verify,24
2105,smart-prl,verify,30
2106,smart-prl,verify,28
2107,smart-prl,verify,17
2108,smart-prl,verify,18
2109,smart-prl,verify,21
